,syllables,normalized_text,n_syls,n_syls_SonoriPy
149828,son|or|ant,sonorant,3,
149829,son|o|buoy,sonobuoy,3,
149830,son|ship,sonship,2,
149831,son|sie,sonsie,2,
149832,son|sy,sonsy,2,
149833,soo ca|nals,soo canals,2,
149834,sook,sook,1,
149835,sool,sool,1,
149836,soom,soom,1,
149837,soon,soon,1,1.0
149838,soong,soong,1,1.0
149839,soon|er,sooner,2,2.0
149840,soon|er,sooner,2,2.0
149841,soot,soot,1,1.0
149842,sooth,sooth,1,
149843,soothe,soothe,1,1.0
149844,sooth|er,soother,2,
149845,sooth|fast,soothfast,2,
149846,sooth|fast|ly,soothfastly,3,
149847,sooth|fast|ness,soothfastness,3,
149848,sooth|ing,soothing,2,2.0
149849,sooth|ing|ly,soothingly,3,3.0
149850,sooth|ing|ness,soothingness,3,
149851,sooth|ly,soothly,2,
149852,sooth|said,soothsaid,2,
149853,sooth|say,soothsay,2,
149854,sooth|say|er,soothsayer,3,3.0
149855,sooth|say|ing,soothsaying,3,
149856,soot|i|er,sootier,3,
149857,soot|i|est,sootiest,3,
149858,soot|i|ly,sootily,3,
149859,soot|i|ness,sootiness,3,
149860,soot|y,sooty,2,2.0
149861,soot|y mould,sooty mould,2,
149862,soo|chow,soochow,2,
149863,soo|ey,sooey,2,
149864,soo|gee,soogee,2,
149865,soo|gee-moo|gee,soogee-moogee,3,
149866,soo|geed,soogeed,2,
149867,soo|gee|ing,soogeeing,3,
149868,soo|ny,soony,2,
149869,sop,sop,1,1.0
149870,sop,sop,1,1.0
149871,soph|ism,sophism,2,
149872,soph|ist,sophist,2,
149873,soph|ist|er,sophister,3,
149874,soph|ist|ry,sophistry,3,3.0
149875,soph|o|cles,sophocles,3,3.0
149876,soph|o|cle|an,sophoclean,4,
149877,soph|o|more,sophomore,3,2.0
149878,soph|o|mor|ic,sophomoric,4,4.0
149879,sop|o|rif|er|ous,soporiferous,5,
149880,sop|o|rif|er|ous|ly,soporiferously,6,
149881,sop|o|rif|er|ous|ness,soporiferousness,6,
149882,sop|o|rif|ic,soporific,4,
149883,sop|o|rous,soporous,3,
149884,sop|ping,sopping,2,2.0
149885,sop|pi|er,soppier,3,
149886,sop|pi|est,soppiest,3,
149887,sop|pi|ness,soppiness,3,
149888,sop|py,soppy,2,2.0
149889,sorb,sorb,1,
149890,sorb,sorb,1,
149891,sorb|ic,sorbic,2,
149892,sorb|ic ac|id,sorbic acid,3,
149893,sorb|i|an,sorbian,3,
149894,sore,sore,1,1.0
149895,sore|head,sorehead,2,
149896,sore|head|ed|ly,soreheadedly,4,
149897,sore|head|ed|ness,soreheadedness,4,
149898,sore|ly,sorely,2,2.0
149899,sore|ness,soreness,2,
149900,sorn,sorn,1,
149901,sorn|er,sorner,2,
149902,sorp|tion,sorption,2,
149903,sort,sort,1,1.0
149904,sort|a|ble,sortable,3,
149905,sort|a|bly,sortably,3,
149906,sort|er,sorter,2,2.0
149907,sor|bet,sorbet,2,2.0
149908,sor|be|fa|cient,sorbefacient,4,
149909,sor|bi|an,sorbian,3,
149910,sor|bi|tol,sorbitol,3,
149911,sor|bo rub|ber,sorbo rubber,3,
149912,sor|bol,sorbol,2,
149913,sor|bonne,sorbonne,2,2.0
149914,sor|bon|ist,sorbonist,3,
149915,sor|bose,sorbose,2,
149916,sor|cer|er,sorcerer,3,3.0
149917,sor|cer|ess,sorceress,3,
149918,sor|cer|ies,sorceries,3,
149919,sor|cer|ous,sorcerous,3,
149920,sor|cer|ous|ly,sorcerously,4,
149921,sor|cer|y,sorcery,3,3.0
149922,sor|del|lo,sordello,3,
149923,sor|did,sordid,2,2.0
149924,sor|did|ness,sordidness,3,
149925,sor|di|no,sordino,3,
149926,sor|er,sorer,2,
149927,sor|est,sorest,2,
149928,sor|gho,sorgho,2,
149929,sor|ghum,sorghum,2,2.0
149930,sor|go,sorgo,2,
149931,sor|i|cine,soricine,3,
149932,sor|i|tes,sorites,3,
149933,sor|o|ban,soroban,3,
149934,sor|rel,sorrel,2,2.0
149935,sor|rel tree,sorrel tree,2,
149936,sor|ren|tine,sorrentine,3,
149937,sor|ren|to,sorrento,3,
149938,sor|ri|er,sorrier,3,
149939,sor|ri|est,sorriest,3,
149940,sor|ri|ly,sorrily,3,
149941,sor|ri|ness,sorriness,3,
149942,sor|row,sorrow,2,2.0
149943,sor|row|er,sorrower,3,
149944,sor|row|ful|ly,sorrowfully,4,
149945,sor|row|ful|ness,sorrowfulness,4,
149946,sor|row|less,sorrowless,3,
149947,sor|ry,sorry,2,2.0
149948,sor|tie,sortie,2,2.0
149949,sor|ti|lege,sortilege,3,
149950,sor|ti|leg|ic,sortilegic,4,
149951,sor|ti|tion,sortition,3,
149952,sos,sos,1,2.0
149953,sos|no|wiec,sosnowiec,3,
149954,sos|pi|ta,sospita,3,
149955,sos|te|nu|to,sostenuto,4,
149956,sos|te|nu|to ped|al,sostenuto pedal,5,
149957,sot,sot,1,1.0
149958,sot|ted,sotted,2,
149959,sot|tie,sottie,2,
149960,sot|tish,sottish,2,
149961,sot|tish|ly,sottishly,3,
149962,sot|tish|ness,sottishness,3,
149963,sot|to vo|ce,sotto voce,3,
