,syllables,normalized_text,n_syls,n_syls_SonoriPy
98276,pope,pope,1,
98277,po|pe|line,popeline,3,
98282,po|pote,popote,2,
98283,po|pote,popote,2,
98286,po|pu|lace,populace,3,
98288,po|pu|la|cière,populacière,4,
98290,po|pu|laire,populaire,3,
98299,po|pu|leuse,populeuse,3,
98302,po|pu|lisme,populisme,3,
98304,po|pu|liste,populiste,3,
98305,po|pu|liste,populiste,3,
98310,poque,poque,1,
98314,por|ce|laine,porcelaine,3,
98319,porche,porche,1,
98324,por|chère,porchère,2,
98330,por|cine,porcine,2,
98334,pore,pore,1,
98336,po|reuse,poreuse,2,
98341,por|no|crate,pornocrate,3,
98343,por|no|graphe,pornographe,3,
98347,por|no|gra|phique,pornographique,4,
98352,por|phyre,porphyre,2,
98356,por|ridge,porridge,2,
98361,por|table,portable,2,
98363,por|tage,portage,2,
98372,por|tance,portance,2,
98376,por|tante,portante,2,
98382,por|ta|tive,portative,3,
98384,porte,porte,1,
98385,porte,porte,1,
98448,por|te|feuille,portefeuille,3,
98474,por|teuse,porteuse,2,
98475,por|teuse,porteuse,2,
98488,por|tique,portique,2,
98490,por|tière,portière,2,
98498,por|to|ri|caine,portoricaine,4,
98499,por|to|ri|caine,portoricaine,4,
98505,por|traire,portraire,2,
98509,por|trai|tiste,portraitiste,3,
98515,por|trai|ture,portraiture,3,
98520,por|tuaire,portuaire,2,
98524,por|tu|gaise,portugaise,3,
98525,por|tu|gaise,portugaise,3,
98552,pose,pose,1,
98553,pose,pose,1,
98555,po|se|mètre,posemètre,3,
98575,po|seuse,poseuse,2,
98576,po|seuse,poseuse,2,
98586,po|si|tionne,positionne,3,
98596,po|si|tive,positive,3,
98600,po|si|ti|visme,positivisme,4,
98601,po|si|ti|viste,positiviste,4,
98602,po|si|ti|viste,positiviste,4,
98619,pos|ses|sive,possessive,3,
98624,pos|sible,possible,2,
98625,pos|sible,possible,2,
98629,pos|sède,possède,2,
98639,pos|sé|dante,possédante,3,
98641,pos|sé|dasse,possédasse,3,
98701,pos|tale,postale,2,
98706,post|cure,postcure,2,
98710,poste,poste,1,
98711,poste,poste,1,
98728,post|face,postface,2,
98730,post|hume,posthume,2,
98732,pos|tiche,postiche,2,
98733,pos|tiche,postiche,2,
98744,pos|til|lonne,postillonne,3,
98753,pos|tière,postière,2,
98754,post|mo|derne,postmoderne,3,
98755,post|mo|der|nisme,postmodernisme,4,
98756,post|mo|der|niste,postmoderniste,4,
98768,pos|tu|lante,postulante,3,
98774,pos|tule,postule,2,
98781,pos|ture,posture,2,
98791,pos|té|rieure,postérieure,3,
98818,po|table,potable,2,
98820,po|tache,potache,2,
98822,po|tage,potage,2,
98828,po|ta|gère,potagère,3,
98833,po|tasse,potasse,2,
98834,po|tasse,potasse,2,
98842,pote,pote,1,
98849,po|tence,potence,2,
98859,po|ten|tielle,potentielle,3,
98864,po|ten|tio|mètre,potentiomètre,4,
98868,po|terne,poterne,2,
98871,po|tiche,potiche,2,
98878,po|tine,potine,2,
98896,pouacre,pouacre,1,
98898,pou|belle,poubelle,2,
98900,pouce,pouce,1,
98901,pouce,pouce,1,
98909,pou|dingue,poudingue,2,
98911,pou|drage,poudrage,2,
98915,poudre,poudre,1,
98916,poudre,poudre,1,
98920,pou|drette,poudrette,2,
98921,pou|dreuse,poudreuse,2,
98922,pou|dreuse,poudreuse,2,
98950,pouf|fante,pouffante,2,
98952,pouffe,pouffe,1,
98960,pouf|fiasse,pouffiasse,2,
98966,pou|fiasse,poufiasse,2,
98975,pouil|leuse,pouilleuse,2,
98976,pouil|leuse,pouilleuse,2,
98984,pou|ja|disme,poujadisme,3,
98985,pou|ja|diste,poujadiste,3,
98989,pou|laille,poulaille,2,
98993,pou|laine,poulaine,2,
98996,pou|larde,poularde,2,
99002,poule,poule,1,
99006,pou|lette,poulette,2,
99008,pou|liche,pouliche,2,
99012,pou|li|nière,poulinière,3,
99013,pou|li|nière,poulinière,3,
99018,poulpe,poulpe,1,
99029,poupe,poupe,1,
99031,pou|pine,poupine,2,
99033,pou|pon|nage,pouponnage,3,
99034,pou|ponne,pouponne,2,
99037,pou|pon|nière,pouponnière,3,
99041,pou|poule,poupoule,2,
99047,pour|boire,pourboire,2,
99052,pour|cen|tage,pourcentage,3,
99061,pour|chasse,pourchasse,2,
99081,pour|fende,pourfende,2,
99084,pour|fendre,pourfendre,2,
99088,pour|liche,pourliche,2,
99090,pour|lèche,pourlèche,2,
99103,pourpre,pourpre,1,
99104,pourpre,pourpre,1,
99148,pour|ris|sante,pourrissante,3,
99151,pour|risse,pourrisse,2,
99159,pour|ri|ture,pourriture,3,
99165,pour|suite,poursuite,2,
99172,pour|sui|vante,poursuivante,3,
99174,pour|suive,poursuive,2,
99194,pour|suivre,poursuivre,2,
99237,pousse,pousse,1,
99238,pousse,pousse,1,
99258,pous|sette,poussette,2,
99268,pous|sine,poussine,2,
99269,pous|si|nière,poussinière,3,
99272,pous|sive,poussive,2,
99275,pous|sière,poussière,2,
99277,pous|sié|reuse,poussiéreuse,3,
99295,pou|targue,poutargue,2,
99296,pou|tine,poutine,2,
99300,poutre,poutre,1,
99301,pou|trelle,poutrelle,2,
99316,pouz|zo|lane,pouzzolane,3,
99336,poêle,poêle,1,
99337,poêle,poêle,1,
99345,prag|ma|tique,pragmatique,3,
99348,prag|ma|tisme,pragmatisme,3,
99349,prag|ma|tiste,pragmatiste,3,
99350,praire,praire,1,
99355,pra|line,praline,2,
99362,pra|ti|cable,praticable,3,
99363,pra|ti|cable,praticable,3,
99367,pra|ti|cienne,praticienne,3,
99377,pra|ti|quante,pratiquante,3,
99378,pra|ti|quante,pratiquante,3,
99381,pra|tique,pratique,2,
99382,pra|tique,pratique,2,
99383,pra|tique,pratique,2,
99416,pre|mière,première,2,
99417,pre|mière,première,2,
99430,pre|nante,prenante,2,
99440,prendre,prendre,1,
99449,pre|neuse,preneuse,2,
99453,prenne,prenne,1,
99457,pres|byte,presbyte,2,
99458,pres|byte,presbyte,2,
99461,pres|by|tère,presbytère,3,
99464,pres|by|té|rienne,presbytérienne,4,
99465,pres|by|té|rienne,presbytérienne,4,
99467,pres|cience,prescience,2,
99468,pres|ciente,presciente,2,
99472,pres|crire,prescrire,2,
99475,pres|crite,prescrite,2,
99482,pres|crive,prescrive,2,
99487,pres|qu'île,presqu'île,2,
99489,presque,presque,1,
99492,pres|sage,pressage,2,
99499,pres|sante,pressante,2,
99502,presse,presse,1,
99503,presse,presse,1,
99561,pres|sure,pressure,2,
99588,pres|tance,prestance,2,
99589,pres|ta|taire,prestataire,3,
99593,preste,preste,1,
99596,pres|tesse,prestesse,2,
99601,pres|ti|di|gi|ta|trice,prestidigitatrice,6,
99602,pres|tige,prestige,2,
99604,pres|ti|gieuse,prestigieuse,3,
99608,preuve,preuve,1,
99647,pri|maire,primaire,2,
99648,pri|maire,primaire,2,
99653,pri|male,primale,2,
99656,pri|mate,primate,2,
99660,prime,prime,1,
99661,prime,prime,1,
99662,prime,prime,1,
99668,pri|me|rose,primerose,3,
99683,pri|mi|tive,primitive,3,
99684,pri|mi|tive,primitive,3,
99688,pri|mi|ti|visme,primitivisme,4,
99692,pri|mor|diale,primordiale,3,
99704,prince,prince,1,
99709,prin|cesse,princesse,2,
99715,prin|ci|pale,principale,3,
99716,prin|ci|pale,principale,3,
99725,prin|cipe,principe,2,
99727,prin|cière,princière,2,
99732,prin|ta|nière,printanière,3,
99749,prise,prise,1,
99750,prise,prise,1,
99751,prise,prise,1,
99752,prise,prise,1,
99764,prisme,prisme,1,
99771,pri|son|nière,prisonnière,3,
99772,pri|son|nière,prisonnière,3,
99778,prisse,prisse,1,
99795,pri|vasse,privasse,2,
99805,pri|va|tive,privative,3,
99809,prive,prive,1,
99822,pri|vi|lège,privilège,3,
99877,pro|bante,probante,2,
99881,pro|ba|toire,probatoire,3,
99882,probe,probe,1,
99887,pro|bloque,probloque,2,
99889,pro|blème,problème,2,
99891,pro|blé|ma|tique,problématique,4,
99892,pro|blé|ma|tique,problématique,4,
99903,pro|ces|sion|naire,processionnaire,4,
99906,pro|ces|sion|nelle,processionnelle,4,
99912,pro|chaine,prochaine,2,
99913,pro|chaine,prochaine,2,
99919,proche,proche,1,
99920,proche,proche,1,
99925,pro|chi|noise,prochinoise,3,
99935,pro|clame,proclame,2,
99953,pro|com|mu|niste,procommuniste,4,
99974,proc|to|logue,proctologue,3,
99986,pro|cu|ra|trice,procuratrice,4,
99987,pro|cure,procure,2,
99988,pro|cure,procure,2,
100004,pro|cu|reuse,procureuse,3,
100015,pro|cède,procède,2,
